id,pin_code,place,latitude,longitude,created_at,updated_at
2612,713426,"Mandalgram, West Bengal",23.4469677,87.4546869303269,2022-04-09 15:57:48 UTC,2022-04-09 15:57:48 UTC
2613,713428,"Adrahati, West Bengal",23.4469677,87.4546869303269,2022-04-09 15:57:48 UTC,2022-04-09 15:57:48 UTC
2614,713431,"Bakta, West Bengal",22.5698258,88.3678127,2022-04-09 15:57:48 UTC,2022-04-09 15:57:48 UTC
2615,713502,"Dainhat, West Bengal",23.6007563,88.1716364,2022-04-09 15:57:48 UTC,2022-04-09 15:57:48 UTC
2616,713378,"Haripur, West Bengal",22.945834,88.6113745,2022-04-09 15:57:48 UTC,2022-04-09 15:57:48 UTC
2617,713512,"Narayanpur, West Bengal",23.4064696,87.8210095375467,2022-04-09 15:57:48 UTC,2022-04-09 15:57:48 UTC
2618,713515,"Gangatikuri, West Bengal",23.7184146,88.0879278,2022-04-09 15:57:48 UTC,2022-04-09 15:57:48 UTC
2619,721101,"Tantigeria, West Bengal",23.2334749,87.0449443109917,2022-04-09 15:57:48 UTC,2022-04-09 15:57:48 UTC
2620,721121,"Amlagora, West Bengal",22.844581,87.3366418,2022-04-09 15:57:48 UTC,2022-04-09 15:57:48 UTC
2621,721122,"Anandapur, West Bengal",26.7599026,88.6903523,2022-04-09 15:57:49 UTC,2022-04-09 15:57:49 UTC
2622,721136,"Lowada, West Bengal",22.4475602,87.8922662,2022-04-09 15:57:49 UTC,2022-04-09 15:57:49 UTC
2623,721138,"Nayagram, West Bengal",22.0411781,87.175554,2022-04-09 15:57:49 UTC,2022-04-09 15:57:49 UTC
2624,721139,"Panskura, West Bengal",22.3994709,87.7175073,2022-04-09 15:57:49 UTC,2022-04-09 15:57:49 UTC
2625,721140,"Pingla, West Bengal",22.2819798,87.5860921,2022-04-09 15:57:49 UTC,2022-04-09 15:57:49 UTC
2626,721141,"Ramgarh, West Bengal",22.476922,88.3729944,2022-04-09 15:57:49 UTC,2022-04-09 15:57:49 UTC
2627,721144,"Sabong, West Bengal",22.1629246,87.6022167981279,2022-04-09 15:57:49 UTC,2022-04-09 15:57:49 UTC
2628,721145,"Salua, West Bengal",22.640244,87.3242497,2022-04-09 15:57:49 UTC,2022-04-09 15:57:49 UTC
2629,721147,"Salbani, West Bengal",22.640244,87.3242497,2022-04-09 15:57:49 UTC,2022-04-09 15:57:49 UTC
2630,713434,"Nibhuji Bazar, West Bengal",23.1050817,87.867726,2022-04-09 15:57:49 UTC,2022-04-09 15:57:49 UTC
2631,721149,"Madpur, West Bengal",22.3692521,87.4430916,2022-04-09 15:57:49 UTC,2022-04-09 15:57:49 UTC
2632,721150,"Keshpur, West Bengal",22.5581413,87.4616431,2022-04-09 15:57:49 UTC,2022-04-09 15:57:49 UTC
2633,721152,"Panskura R S, West Bengal",22.34410105,87.73716915,2022-04-09 15:57:49 UTC,2022-04-09 15:57:49 UTC
2634,721157,"Hoomgarh, West Bengal",22.05211075,88.0712465815004,2022-04-09 15:57:49 UTC,2022-04-09 15:57:49 UTC
2635,721160,"Radhamohanpur, West Bengal",22.357034,87.6134579,2022-04-09 15:57:49 UTC,2022-04-09 15:57:49 UTC
2636,722101,"Feeder Road, West Bengal",22.8223707,88.3915005,2022-04-09 15:57:49 UTC,2022-04-09 15:57:49 UTC
2637,722122,"Lalbandh, West Bengal",23.23736625,87.0445233952588,2022-04-09 15:57:49 UTC,2022-04-09 15:57:49 UTC
2638,722132,"Chatna, West Bengal",23.3115,86.9669,2022-04-09 15:57:49 UTC,2022-04-09 15:57:49 UTC
2639,722134,"Garh Raipur, West Bengal",22.802487,86.9466198,2022-04-09 15:57:49 UTC,2022-04-09 15:57:49 UTC
2640,722135,"Gorabari, West Bengal",26.696269,88.6500248,2022-04-09 15:57:49 UTC,2022-04-09 15:57:49 UTC
2641,722138,"Joypur, West Bengal",23.0168643,87.4687541401515,2022-04-09 15:57:49 UTC,2022-04-09 15:57:49 UTC
2642,722142,"Maliara, West Bengal",23.4761613,87.2273872,2022-04-09 15:57:49 UTC,2022-04-09 15:57:49 UTC
2643,722144,"Onda, West Bengal",23.1452951,87.2009043,2022-04-09 15:57:49 UTC,2022-04-09 15:57:49 UTC
2644,722146,"Rajagram, West Bengal",23.2166565,87.0330943,2022-04-09 15:57:49 UTC,2022-04-09 15:57:49 UTC
2645,722148,"Ranibandh, West Bengal",22.8636108,86.7817024,2022-04-09 15:57:49 UTC,2022-04-09 15:57:49 UTC
2646,722150,"Sarenga, West Bengal",22.7793989,87.0324642848607,2022-04-09 15:57:49 UTC,2022-04-09 15:57:49 UTC
2647,722152,"Taldangra, West Bengal",23.0191903,87.0997513,2022-04-09 15:57:49 UTC,2022-04-09 15:57:49 UTC
2648,722154,"Galia, West Bengal",22.6065906,88.3704502,2022-04-09 15:57:49 UTC,2022-04-09 15:57:49 UTC
2649,722159,"Kamalpur, West Bengal",23.3039642,86.8465688,2022-04-09 15:57:49 UTC,2022-04-09 15:57:49 UTC
2650,722201,"Akui, West Bengal",23.2334749,87.0449443109917,2022-04-09 15:57:49 UTC,2022-04-09 15:57:49 UTC
2651,722205,"Indas, West Bengal",23.1460946,87.6265327,2022-04-09 15:57:49 UTC,2022-04-09 15:57:49 UTC
2652,731102,"Hatjan Bazar, West Bengal",23.9878599,87.5708761,2022-04-09 15:57:49 UTC,2022-04-09 15:57:49 UTC
2653,731103,"Barabagan, West Bengal",22.756558,88.3359521,2022-04-09 15:57:49 UTC,2022-04-09 15:57:49 UTC
2654,731123,"Dubrajpur, West Bengal",23.7911288,87.3780882,2022-04-09 15:57:49 UTC,2022-04-09 15:57:49 UTC
2655,722147,"Ramesagar, West Bengal",23.0953999,87.2381202,2022-04-09 15:57:49 UTC,2022-04-09 15:57:49 UTC
2656,731128,"Giridanga, West Bengal",,,2022-04-09 15:57:49 UTC,2022-04-09 15:57:49 UTC
2657,731136,"Baidyanathpur, West Bengal",,,2022-04-09 15:57:49 UTC,2022-04-09 15:57:49 UTC
2658,731138,"Paigara, West Bengal",,,2022-04-09 15:57:49 UTC,2022-04-09 15:57:49 UTC
2659,731139,"Patadanga, West Bengal",,,2022-04-09 15:57:49 UTC,2022-04-09 15:57:49 UTC
2660,731140,"Panchhiara, West Bengal",,,2022-04-09 15:57:49 UTC,2022-04-09 15:57:49 UTC
2661,731141,"Nabasan, West Bengal",,,2022-04-09 15:57:49 UTC,2022-04-09 15:57:49 UTC
2662,731143,"Gargaria, West Bengal",,,2022-04-09 15:57:49 UTC,2022-04-09 15:57:49 UTC
2663,731145,"Deucha, West Bengal",,,2022-04-09 15:57:49 UTC,2022-04-09 15:57:49 UTC
2664,731146,"Itagaria, West Bengal",,,2022-04-09 15:57:49 UTC,2022-04-09 15:57:49 UTC
2665,731304,"Bagdowara, West Bengal",,,2022-04-09 15:57:49 UTC,2022-04-09 15:57:49 UTC
2666,734203,"Domaram Busty, West Bengal",,,2022-04-09 15:57:49 UTC,2022-04-09 15:57:49 UTC
2667,734426,"Kamalabagan, West Bengal",,,2022-04-09 15:57:49 UTC,2022-04-09 15:57:49 UTC
2668,734435,"Mahanada Project, West Bengal",,,2022-04-09 15:57:49 UTC,2022-04-09 15:57:49 UTC
2669,735132,"Pandapra Kalibari, West Bengal",,,2022-04-09 15:57:49 UTC,2022-04-09 15:57:49 UTC
2670,735135,"Kamarvita, West Bengal",,,2022-04-09 15:57:49 UTC,2022-04-09 15:57:49 UTC
2671,735139,"Mandalghat, West Bengal",,,2022-04-09 15:57:49 UTC,2022-04-09 15:57:49 UTC
2672,735140,"Goralbari, West Bengal",,,2022-04-09 15:57:49 UTC,2022-04-09 15:57:49 UTC
2673,731132,"Township, West Bengal",23.7066628,86.9036385865737,2022-04-09 15:57:49 UTC,2022-04-09 15:57:49 UTC
2674,731134,"Bakreswar, West Bengal",23.83608555,87.4636493789504,2022-04-09 15:57:49 UTC,2022-04-09 15:57:49 UTC
2675,731214,"Llam Bazar, West Bengal",23.6270001,87.5385292,2022-04-09 15:57:49 UTC,2022-04-09 15:57:49 UTC
2676,731217,"Margram, West Bengal",24.1494361,87.8438902,2022-04-09 15:57:49 UTC,2022-04-09 15:57:49 UTC
2677,731131,"Tantipara, West Bengal",24.86071935,88.1371264744377,2022-04-09 15:57:49 UTC,2022-04-09 15:57:49 UTC
2678,731220,"Nalhati, West Bengal",24.2966075,87.835306,2022-04-09 15:57:49 UTC,2022-04-09 15:57:49 UTC
2679,731221,"Paikar, West Bengal",24.4333953,87.914272,2022-04-09 15:57:49 UTC,2022-04-09 15:57:49 UTC
2680,731222,"Rajgaon, West Bengal",26.65148615,88.5000361863213,2022-04-09 15:57:49 UTC,2022-04-09 15:57:49 UTC
2681,731224,"Rampurhat Railpur, West Bengal",24.1763069,87.7859569,2022-04-09 15:57:49 UTC,2022-04-09 15:57:49 UTC
2682,731234,"Sainthia, West Bengal",23.9496876,87.6829354,2022-04-09 15:57:49 UTC,2022-04-09 15:57:49 UTC
2683,731237,"Lohapur, West Bengal",24.292777,87.9683017,2022-04-09 15:57:49 UTC,2022-04-09 15:57:49 UTC
2684,731238,"Chatra Birbhum, West Bengal",24.372778,87.848889,2022-04-09 15:57:49 UTC,2022-04-09 15:57:49 UTC
2685,731239,"Narayanpur (Birbhum), West Bengal",23.6787692,87.6818197,2022-04-09 15:57:49 UTC,2022-04-09 15:57:49 UTC
2686,731240,"Bahiri, West Bengal",22.6859708,88.5648945,2022-04-09 15:57:49 UTC,2022-04-09 15:57:49 UTC
2687,731247,"Chawhatta, West Bengal",23.8249078,87.7519717,2022-04-09 15:57:49 UTC,2022-04-09 15:57:49 UTC
2688,731250,"Mahula, West Bengal",13.0113153,77.5446972,2022-04-09 15:57:49 UTC,2022-04-09 15:57:49 UTC
2689,731255,"Panchsowa, West Bengal",23.6787692,87.6818197,2022-04-09 15:57:49 UTC,2022-04-09 15:57:49 UTC
2690,731284,"Hatia, West Bengal",23.14460515,87.1632058345574,2022-04-09 15:57:49 UTC,2022-04-09 15:57:49 UTC
2691,731301,"Chandidas Nanoor, West Bengal",23.7041383,87.8672272,2022-04-09 15:57:49 UTC,2022-04-09 15:57:49 UTC
2692,734103,"North Point, West Bengal",27.05935785,88.250928864267,2022-04-09 15:57:49 UTC,2022-04-09 15:57:49 UTC
2693,734104,"Jalapahar, West Bengal",27.0197802,88.2582058,2022-04-09 15:57:49 UTC,2022-04-09 15:57:49 UTC
2694,731241,"Chandpara, West Bengal",22.9616731,88.7851954,2022-04-09 15:57:49 UTC,2022-04-09 15:57:49 UTC
2695,734105,"Lebong, West Bengal",27.0543579,88.2574093,2022-04-09 15:57:49 UTC,2022-04-09 15:57:49 UTC
2696,734214,"Mirik, West Bengal",26.8881872,88.1888396,2022-04-09 15:57:49 UTC,2022-04-09 15:57:49 UTC
2697,734216,"Pokhriabong, West Bengal",26.9505151,88.1794547,2022-04-09 15:57:49 UTC,2022-04-09 15:57:49 UTC
2698,734217,"Pankhabari, West Bengal",26.8335755,88.2647937,2022-04-09 15:57:49 UTC,2022-04-09 15:57:49 UTC
2699,734222,"Takdah, West Bengal",27.0115957,88.3892468,2022-04-09 15:57:49 UTC,2022-04-09 15:57:49 UTC
2700,734226,"Rangli Rangliot, West Bengal",27.0253936,88.346976,2022-04-09 15:57:49 UTC,2022-04-09 15:57:49 UTC
2701,731303,"Labpur, West Bengal",23.80422755,87.8393049917194,2022-04-09 15:57:49 UTC,2022-04-09 15:57:49 UTC
2702,734311,"Pedong, West Bengal",27.1551305,88.6117963,2022-04-09 15:57:49 UTC,2022-04-09 15:57:49 UTC
2703,734313,"Mangpoo, West Bengal",27.065845,88.4733891,2022-04-09 15:57:49 UTC,2022-04-09 15:57:49 UTC
2704,734314,"Algarah, West Bengal",27.1173436,88.5836206,2022-04-09 15:57:49 UTC,2022-04-09 15:57:49 UTC
2705,734316,"Topkhana, West Bengal",27.065845,88.4733891,2022-04-09 15:57:49 UTC,2022-04-09 15:57:49 UTC
2706,734403,"Pradhannagar, West Bengal",26.7247129,88.4150932,2022-04-09 15:57:49 UTC,2022-04-09 15:57:49 UTC
2707,734404,"Lake Town, West Bengal",22.6057276,88.4029611,2022-04-09 15:57:49 UTC,2022-04-09 15:57:49 UTC
2708,734405,"Saktigarh, West Bengal",23.2070343,87.9690972,2022-04-09 15:57:49 UTC,2022-04-09 15:57:49 UTC
2709,734422,"Bagdogra, West Bengal",26.6821128,88.3290687059284,2022-04-09 15:57:49 UTC,2022-04-09 15:57:49 UTC
2710,734428,"Matigara, West Bengal",26.73474505,88.3718287813386,2022-04-09 15:57:49 UTC,2022-04-09 15:57:49 UTC
2711,734429,"Naksalbari, West Bengal",26.6844571,88.2001439,2022-04-09 15:57:49 UTC,2022-04-09 15:57:49 UTC
2712,734431,"Sahabad, West Bengal",26.6633925,88.3664341,2022-04-09 15:57:49 UTC,2022-04-09 15:57:49 UTC
2713,734434,"Phansidewa, West Bengal",26.5881165,88.3733318,2022-04-09 15:57:49 UTC,2022-04-09 15:57:49 UTC
2714,734401,"Seyoke Road, West Bengal",26.7403703,88.4351806,2022-04-09 15:57:49 UTC,2022-04-09 15:57:49 UTC
2715,734501,"Bagrakote, West Bengal",26.8812537,88.5767448,2022-04-09 15:57:49 UTC,2022-04-09 15:57:49 UTC
2716,734502,"Gairibas, West Bengal",26.9672527,88.2735866,2022-04-09 15:57:49 UTC,2022-04-09 15:57:49 UTC
2717,735102,"Engineering College, West Bengal",22.53884125,88.3286153258323,2022-04-09 15:57:49 UTC,2022-04-09 15:57:49 UTC
2718,735122,"Haldibari, West Bengal",26.3117592,88.8296937774203,2022-04-09 15:57:49 UTC,2022-04-09 15:57:49 UTC
2719,734433,"Kadamtala (Darjeeling), West Bengal",26.6633925,88.3664341,2022-04-09 15:57:49 UTC,2022-04-09 15:57:49 UTC
2720,735201,"Ambari Bagan, West Bengal",26.6411437,88.5105146,2022-04-09 15:57:49 UTC,2022-04-09 15:57:49 UTC
2721,735202,"Banarhat, West Bengal",26.7011224,89.2753101904409,2022-04-09 15:57:49 UTC,2022-04-09 15:57:49 UTC
2722,735205,"Carron, West Bengal",26.8799737,88.970544,2022-04-09 15:57:49 UTC,2022-04-09 15:57:49 UTC
2723,735207,"Chamurchi, West Bengal",26.8827274,89.0903663,2022-04-09 15:57:49 UTC,2022-04-09 15:57:49 UTC
2724,735208,"Dalsingpara, West Bengal",26.7916945,89.3643695,2022-04-09 15:57:49 UTC,2022-04-09 15:57:49 UTC
2725,735209,"Dam Dim, West Bengal",26.8518285,88.6717517,2022-04-09 15:57:49 UTC,2022-04-09 15:57:49 UTC
2726,735210,"Dhupgrui, West Bengal",26.5890221,89.0074849,2022-04-09 15:57:49 UTC,2022-04-09 15:57:49 UTC
2727,735214,"Hamiltonganj, West Bengal",26.6870747,89.4220161,2022-04-09 15:57:49 UTC,2022-04-09 15:57:49 UTC
2728,735206,"Chalsa, West Bengal",26.8813771,88.7943089,2022-04-09 15:57:49 UTC,2022-04-09 15:57:49 UTC
2729,735215,"Hasimara, West Bengal",26.7304173,89.3498394,2022-04-09 15:57:49 UTC,2022-04-09 15:57:49 UTC
2730,735216,"Jateswar, West Bengal",22.9309322,88.7067631,2022-04-09 15:57:49 UTC,2022-04-09 15:57:49 UTC
2731,735219,"Lataguri, West Bengal",26.706542,88.7689841,2022-04-09 15:57:49 UTC,2022-04-09 15:57:49 UTC
2732,735213,"Gopal Bagan, West Bengal",22.9853637,88.3819659937717,2022-04-09 15:57:49 UTC,2022-04-09 15:57:49 UTC
2733,735227,"Raja Bhat Khawa, West Bengal",,,2022-04-09 15:57:49 UTC,2022-04-09 15:57:49 UTC
2734,735233,"Nathuahat, West Bengal",,,2022-04-09 15:57:49 UTC,2022-04-09 15:57:49 UTC
2735,735235,"Jalpesh Mondir, West Bengal",,,2022-04-09 15:57:49 UTC,2022-04-09 15:57:49 UTC
2736,735238,"Rungamatti, West Bengal",,,2022-04-09 15:57:49 UTC,2022-04-09 15:57:49 UTC
2737,735306,"Helapakri, West Bengal",,,2022-04-09 15:57:49 UTC,2022-04-09 15:57:49 UTC
2738,736101,"Durgabari Subhapalli, West Bengal",,,2022-04-09 15:57:49 UTC,2022-04-09 15:57:49 UTC
2739,736132,"Balairhat, West Bengal",,,2022-04-09 15:57:49 UTC,2022-04-09 15:57:49 UTC
2740,736156,"Nilkuthi, West Bengal",,,2022-04-09 15:57:49 UTC,2022-04-09 15:57:49 UTC
2741,736160,"Tufanganj New Town, West Bengal",,,2022-04-09 15:57:49 UTC,2022-04-09 15:57:49 UTC
2742,736166,"Chowdhuri Hat, West Bengal",,,2022-04-09 15:57:49 UTC,2022-04-09 15:57:49 UTC
2743,736172,"Gossairhat Bandar, West Bengal",,,2022-04-09 15:57:49 UTC,2022-04-09 15:57:49 UTC
2744,736201,"Hatipotha, West Bengal",,,2022-04-09 15:57:49 UTC,2022-04-09 15:57:49 UTC
2745,736202,"Kamakshyaguri, West Bengal",,,2022-04-09 15:57:49 UTC,2022-04-09 15:57:49 UTC
2746,736203,"New Lands, West Bengal",,,2022-04-09 15:57:49 UTC,2022-04-09 15:57:49 UTC
2747,736204,"Mathurabagan, West Bengal",,,2022-04-09 15:57:49 UTC,2022-04-09 15:57:49 UTC
2748,736206,"Saontalpur, West Bengal",,,2022-04-09 15:57:49 UTC,2022-04-09 15:57:49 UTC
2749,736207,"Barabisha, West Bengal",,,2022-04-09 15:57:49 UTC,2022-04-09 15:57:49 UTC
2750,736208,"Salsalabari, West Bengal",,,2022-04-09 15:57:49 UTC,2022-04-09 15:57:49 UTC
2751,736257,"Renishiganj, West Bengal",,,2022-04-09 15:57:49 UTC,2022-04-09 15:57:49 UTC
2752,737101,"Gangtok H O, Sikkim",,,2022-04-09 15:57:49 UTC,2022-04-09 15:57:49 UTC
2753,737102,"Doorali, Sikkim",,,2022-04-09 15:57:49 UTC,2022-04-09 15:57:49 UTC
2754,737103,"Raj Bhavan, Sikkim",,,2022-04-09 15:57:49 UTC,2022-04-09 15:57:49 UTC
2755,737106,"Pakyong, Sikkim",,,2022-04-09 15:57:49 UTC,2022-04-09 15:57:49 UTC
2756,737107,"Dikchu, Sikkim",,,2022-04-09 15:57:49 UTC,2022-04-09 15:57:49 UTC
2757,737111,"Gayzing, Sikkim",,,2022-04-09 15:57:49 UTC,2022-04-09 15:57:49 UTC
2758,737112,"Dentam, Sikkim",,,2022-04-09 15:57:49 UTC,2022-04-09 15:57:49 UTC
2759,737113,"Pelling, Sikkim",,,2022-04-09 15:57:49 UTC,2022-04-09 15:57:49 UTC
2760,737114,"Kaluk Bazar, Sikkim",,,2022-04-09 15:57:49 UTC,2022-04-09 15:57:49 UTC
2761,737116,"Magan, Sikkim",,,2022-04-09 15:57:49 UTC,2022-04-09 15:57:49 UTC
2762,737117,"Kabi, Sikkim",,,2022-04-09 15:57:49 UTC,2022-04-09 15:57:49 UTC
2763,737118,"Phensong, Sikkim",,,2022-04-09 15:57:49 UTC,2022-04-09 15:57:49 UTC
2764,737119,"Phodong, Sikkim",,,2022-04-09 15:57:49 UTC,2022-04-09 15:57:49 UTC
2765,737120,"Chung Thung, Sikkim",,,2022-04-09 15:57:49 UTC,2022-04-09 15:57:49 UTC
2766,737121,"Nayabazar (Sikkim), Sikkim",,,2022-04-09 15:57:49 UTC,2022-04-09 15:57:49 UTC
2767,737122,"Sombaray, Sikkim",,,2022-04-09 15:57:49 UTC,2022-04-09 15:57:49 UTC
2768,737126,"Namchi, Sikkim",,,2022-04-09 15:57:49 UTC,2022-04-09 15:57:49 UTC
2769,737127,"Chakung, Sikkim",,,2022-04-09 15:57:49 UTC,2022-04-09 15:57:49 UTC
2770,737128,"Mallibazar, Sikkim",,,2022-04-09 15:57:49 UTC,2022-04-09 15:57:49 UTC
2771,737131,"Ranglu Bazar, Sikkim",,,2022-04-09 15:57:49 UTC,2022-04-09 15:57:49 UTC
2772,737132,"Rangpo, Sikkim",,,2022-04-09 15:57:49 UTC,2022-04-09 15:57:49 UTC
2773,737133,"Rhenock, Sikkim",,,2022-04-09 15:57:49 UTC,2022-04-09 15:57:49 UTC
2774,737134,"Singtam, Sikkim",,,2022-04-09 15:57:49 UTC,2022-04-09 15:57:49 UTC
2775,737135,"Ranipool, Sikkim",,,2022-04-09 15:57:49 UTC,2022-04-09 15:57:49 UTC
2776,737136,"Dain Thong, Sikkim",,,2022-04-09 15:57:49 UTC,2022-04-09 15:57:49 UTC
2777,737137,"Namthung, Sikkim",,,2022-04-09 15:57:49 UTC,2022-04-09 15:57:49 UTC
2778,737138,"Makha, Sikkim",,,2022-04-09 15:57:49 UTC,2022-04-09 15:57:49 UTC
2779,741101,"Nagendra Nagar, West Bengal",,,2022-04-09 15:57:49 UTC,2022-04-09 15:57:49 UTC
2780,743440,"Metia, West Bengal",,,2022-04-09 15:57:49 UTC,2022-04-09 15:57:49 UTC
2781,744101,"Port Blair H O, Andaman and Nicobar",,,2022-04-09 15:57:49 UTC,2022-04-09 15:57:49 UTC
2782,744102,"Haddo, Andaman and Nicobar",,,2022-04-09 15:57:49 UTC,2022-04-09 15:57:49 UTC
2783,744103,"Jangli Ghat, Andaman and Nicobar",,,2022-04-09 15:57:49 UTC,2022-04-09 15:57:49 UTC
2784,744104,"Neel Island, Andaman and Nicobar",,,2022-04-09 15:57:49 UTC,2022-04-09 15:57:49 UTC
2785,744105,"New Secretariate Bldg, Andaman and Nicobar",,,2022-04-09 15:57:49 UTC,2022-04-09 15:57:49 UTC
2786,744106,"Shadipur, Andaman and Nicobar",,,2022-04-09 15:57:49 UTC,2022-04-09 15:57:49 UTC
2787,744107,"Bambooflat, Andaman and Nicobar",,,2022-04-09 15:57:49 UTC,2022-04-09 15:57:49 UTC
2788,744201,"Betapur, Andaman and Nicobar",,,2022-04-09 15:57:49 UTC,2022-04-09 15:57:49 UTC
2789,744202,"Diglipur, Andaman and Nicobar",,,2022-04-09 15:57:49 UTC,2022-04-09 15:57:49 UTC
2790,744203,"Long Island, Andaman and Nicobar",,,2022-04-09 15:57:49 UTC,2022-04-09 15:57:49 UTC
2791,744204,"Mayabunder, Andaman and Nicobar",,,2022-04-09 15:57:49 UTC,2022-04-09 15:57:49 UTC
2792,744205,"Ranghat, Andaman and Nicobar",,,2022-04-09 15:57:49 UTC,2022-04-09 15:57:49 UTC
2793,744206,"Wimberlygunji, Andaman and Nicobar",,,2022-04-09 15:57:49 UTC,2022-04-09 15:57:49 UTC
2794,744207,"Hut Bay, Andaman and Nicobar",,,2022-04-09 15:57:49 UTC,2022-04-09 15:57:49 UTC
2795,735222,"Manabari, West Bengal",26.9009512,88.6339696,2022-04-09 15:57:49 UTC,2022-04-09 15:57:49 UTC
2796,735223,"Matehi, West Bengal",26.9387519,88.8059986,2022-04-09 15:57:49 UTC,2022-04-09 15:57:49 UTC
2797,735225,"Nagrakata, West Bengal",26.887366,88.9115671,2022-04-09 15:57:49 UTC,2022-04-09 15:57:49 UTC
2798,735228,"Ramjhora, West Bengal",26.756592,89.2004,2022-04-09 15:57:49 UTC,2022-04-09 15:57:49 UTC
2799,735221,"Mal H O, West Bengal",26.8489686,88.7285856,2022-04-09 15:57:49 UTC,2022-04-09 15:57:49 UTC
2800,735230,"Baradighi, West Bengal",26.7960343,88.74007,2022-04-09 15:57:49 UTC,2022-04-09 15:57:49 UTC
2801,735231,"Fagu, West Bengal",26.686055,89.4131176,2022-04-09 15:57:49 UTC,2022-04-09 15:57:49 UTC
2802,735236,"Ranirhat, West Bengal",26.4995202,88.9527249141447,2022-04-09 15:57:49 UTC,2022-04-09 15:57:49 UTC
2803,735226,"Panabasti, West Bengal",26.7011224,89.2753101904409,2022-04-09 15:57:49 UTC,2022-04-09 15:57:49 UTC
2804,735304,"Mekliganj, West Bengal",26.3601177,88.9066051,2022-04-09 15:57:49 UTC,2022-04-09 15:57:49 UTC
2805,735234,"Gajaldoba, West Bengal",26.686055,89.4131176,2022-04-09 15:57:49 UTC,2022-04-09 15:57:49 UTC
2806,735307,"Dharampur, West Bengal",22.8865906,88.6683085,2022-04-09 15:57:49 UTC,2022-04-09 15:57:49 UTC
2807,736121,"Alipurduar, West Bengal",26.4851573,89.5246926,2022-04-09 15:57:49 UTC,2022-04-09 15:57:49 UTC
2808,736130,"Bakshaduar, West Bengal",26.31957785,89.4414149287713,2022-04-09 15:57:49 UTC,2022-04-09 15:57:49 UTC
2809,735302,"Domohani, West Bengal",26.5694911,88.7858917,2022-04-09 15:57:49 UTC,2022-04-09 15:57:49 UTC
2810,736102,"Cooch Behar New Town, West Bengal",26.31103485,89.4487715546303,2022-04-09 15:57:49 UTC,2022-04-09 15:57:49 UTC
2811,736134,"Dewanhat, West Bengal",26.2356445,89.4826716,2022-04-09 15:57:49 UTC,2022-04-09 15:57:49 UTC
2812,736122,"Alipurduar Court, West Bengal",26.4851573,89.5246926,2022-04-09 15:57:49 UTC,2022-04-09 15:57:49 UTC
2813,736145,"Gossanimari, West Bengal",26.1384516,89.3595224,2022-04-09 15:57:49 UTC,2022-04-09 15:57:49 UTC
2814,736133,"Baneswar, West Bengal",26.3945597,89.5105789,2022-04-09 15:57:49 UTC,2022-04-09 15:57:49 UTC
2815,736135,"Dinhata, West Bengal",26.1238376,89.4680986,2022-04-09 15:57:49 UTC,2022-04-09 15:57:49 UTC
2816,736150,"Nigamnagar, West Bengal",26.31957785,89.4414149287713,2022-04-09 15:57:49 UTC,2022-04-09 15:57:49 UTC
2817,736159,"Tuanganj, West Bengal",26.3139208,89.6665579,2022-04-09 15:57:49 UTC,2022-04-09 15:57:49 UTC
2818,736168,"Bamanhat, West Bengal",26.0707744,89.5868791,2022-04-09 15:57:49 UTC,2022-04-09 15:57:49 UTC
2819,736171,"Ghokshadanga, West Bengal",26.4226304,89.2778032,2022-04-09 15:57:49 UTC,2022-04-09 15:57:49 UTC
2820,744208,"Bakultala, Andaman and Nicobar",,,2022-04-09 15:57:49 UTC,2022-04-09 15:57:49 UTC
2821,744209,"Kadamtala A & N, Andaman and Nicobar",,,2022-04-09 15:57:49 UTC,2022-04-09 15:57:49 UTC
2822,744210,"Oralkatcha, Andaman and Nicobar",,,2022-04-09 15:57:49 UTC,2022-04-09 15:57:49 UTC
2823,744211,"Havelock, Andaman and Nicobar",,,2022-04-09 15:57:49 UTC,2022-04-09 15:57:49 UTC
2824,744301,"Car Nicobar, Andaman and Nicobar",,,2022-04-09 15:57:49 UTC,2022-04-09 15:57:49 UTC
2825,744302,"Campbell Bay, Andaman and Nicobar",,,2022-04-09 15:57:49 UTC,2022-04-09 15:57:49 UTC
2826,744303,"Nancowrie, Andaman and Nicobar",,,2022-04-09 15:57:49 UTC,2022-04-09 15:57:49 UTC
2827,744304,"Kapanga, Andaman and Nicobar",,,2022-04-09 15:57:49 UTC,2022-04-09 15:57:49 UTC
2828,751001,"A G Office, Orisa",,,2022-04-09 15:57:49 UTC,2022-04-09 15:57:49 UTC
2829,751002,"Santarpur, Orisa",,,2022-04-09 15:57:49 UTC,2022-04-09 15:57:49 UTC
2830,751003,"Ganga Nagar, Orisa",,,2022-04-09 15:57:49 UTC,2022-04-09 15:57:49 UTC
2831,751004,"Veer Surendra Sai Nagar, Orisa",,,2022-04-09 15:57:49 UTC,2022-04-09 15:57:49 UTC
2832,751005,"Sainik School(Bbr-5), Orisa",,,2022-04-09 15:57:49 UTC,2022-04-09 15:57:49 UTC
2833,751007,"Madhusudan Nagar, Orisa",,,2022-04-09 15:57:49 UTC,2022-04-09 15:57:49 UTC
2834,751008,"Rajbhawan (Bbr-8), Orisa",,,2022-04-09 15:57:49 UTC,2022-04-09 15:57:49 UTC
2835,751009,"Ashoka Nagar, Orisa",,,2022-04-09 15:57:49 UTC,2022-04-09 15:57:49 UTC
